Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Month
TXN_3465980,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-07-08,2023-07
TXN_7343905,Cake,3.0,3.0,3.0,Digital Wallet,In-store,2023-01-17,2023-01
TXN_9470590,Salad,5.0,5.0,5.0,Credit Card,Takeaway,2023-04-11,2023-04
TXN_7212607,Coffee,6.0,2.0,6.0,Digital Wallet,In-store,2023-08-06,2023-08
TXN_8384628,Salad,15.0,5.0,15.0,Credit Card,Takeaway,2023-08-22,2023-08
TXN_4200340,Cake,15.0,3.0,15.0,Cash,Takeaway,2023-07-06,2023-07
TXN_4778105,Juice,12.0,3.0,12.0,Digital Wallet,In-store,2023-10-08,2023-10
TXN_4278785,Salad,15.0,5.0,15.0,Cash,In-store,2023-04-29,2023-04
TXN_4462052,Cookie,1.0,1.0,1.0,Cash,In-store,2023-10-12,2023-10
TXN_9676940,Juice,6.0,3.0,6.0,Credit Card,Takeaway,2023-08-16,2023-08
TXN_5708913,Cake,6.0,3.0,6.0,Cash,In-store,2023-04-29,2023-04
TXN_9176418,Smoothie,4.0,4.0,4.0,Digital Wallet,Takeaway,2023-03-02,2023-03
TXN_7321789,Juice,9.0,3.0,9.0,Digital Wallet,Takeaway,2023-05-10,2023-05
TXN_2152670,Tea,4.5,1.5,4.5,Credit Card,In-store,2023-12-24,2023-12
TXN_8696065,Smoothie,12.0,4.0,12.0,Credit Card,In-store,2023-11-04,2023-11
TXN_1250407,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-11-21,2023-11
TXN_1617476,Cake,6.0,3.0,6.0,Digital Wallet,In-store,2023-02-10,2023-02
TXN_9725461,Smoothie,12.0,4.0,12.0,Credit Card,In-store,2023-11-25,2023-11
TXN_1000555,Tea,1.5,1.5,1.5,Credit Card,In-store,2023-10-19,2023-10
TXN_9429128,Coffee,8.0,2.0,8.0,Credit Card,In-store,2023-12-19,2023-12
TXN_3375399,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-05-21,2023-05
TXN_9315755,Cake,15.0,3.0,15.0,Cash,Takeaway,2023-09-26,2023-09
TXN_3530720,Smoothie,20.0,4.0,20.0,Digital Wallet,In-store,2023-10-18,2023-10
TXN_1410102,Salad,5.0,5.0,5.0,Cash,In-store,2023-06-23,2023-06
TXN_6977098,Juice,15.0,3.0,15.0,Credit Card,In-store,2023-06-09,2023-06
TXN_7735237,Cake,6.0,3.0,6.0,Digital Wallet,In-store,2023-01-13,2023-01
TXN_8676769,Salad,15.0,5.0,15.0,Digital Wallet,In-store,2023-06-16,2023-06
TXN_5282529,Tea,7.5,1.5,7.5,Credit Card,Takeaway,2023-04-13,2023-04
TXN_9495930,Coffee,4.0,2.0,4.0,Digital Wallet,Takeaway,2023-10-23,2023-10
TXN_3514492,Juice,9.0,3.0,9.0,Digital Wallet,In-store,2023-02-23,2023-02
TXN_4227337,Tea,6.0,1.5,6.0,Digital Wallet,Takeaway,2023-12-15,2023-12
TXN_1011236,Cake,3.0,3.0,3.0,Cash,In-store,2023-02-08,2023-02
TXN_6872268,Juice,6.0,3.0,6.0,Digital Wallet,In-store,2023-01-07,2023-01
TXN_6113452,Sandwich,8.0,4.0,8.0,Cash,Takeaway,2023-09-21,2023-09
TXN_8830813,Coffee,2.0,2.0,2.0,Cash,In-store,2023-06-18,2023-06
TXN_3026930,Cake,6.0,3.0,6.0,Cash,In-store,2023-03-23,2023-03
TXN_2801651,Juice,12.0,3.0,12.0,Digital Wallet,Takeaway,2023-07-10,2023-07
TXN_5005592,Coffee,2.0,2.0,2.0,Credit Card,In-store,2023-06-05,2023-06
TXN_2182790,Tea,7.5,1.5,7.5,Credit Card,Takeaway,2023-05-05,2023-05
TXN_4600614,Sandwich,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-01-27,2023-01
TXN_4628310,Juice,12.0,3.0,12.0,Credit Card,Takeaway,2023-04-20,2023-04
TXN_6013295,Juice,6.0,3.0,6.0,Cash,Takeaway,2023-11-07,2023-11
TXN_3200195,Juice,9.0,3.0,9.0,Digital Wallet,In-store,2023-05-04,2023-05
TXN_4860027,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-07-28,2023-07
TXN_4708410,Cake,12.0,3.0,12.0,Digital Wallet,In-store,2023-10-08,2023-10
TXN_1898329,Cake,15.0,3.0,15.0,Cash,In-store,2023-04-12,2023-04
TXN_8147057,Juice,3.0,3.0,3.0,Digital Wallet,In-store,2023-08-21,2023-08
TXN_5588239,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-31,2023-03
TXN_6575599,Coffee,10.0,2.0,10.0,Digital Wallet,Takeaway,2023-10-09,2023-10
TXN_1229376,Cake,9.0,3.0,9.0,Digital Wallet,In-store,2023-08-14,2023-08
TXN_1732216,Coffee,6.0,2.0,6.0,Digital Wallet,Takeaway,2023-08-30,2023-08
TXN_9783697,Sandwich,4.0,4.0,4.0,Digital Wallet,Takeaway,2023-07-14,2023-07
TXN_3224756,Cake,6.0,3.0,6.0,Credit Card,Takeaway,2023-11-20,2023-11
TXN_9054741,Juice,3.0,3.0,3.0,Credit Card,Takeaway,2023-06-24,2023-06
TXN_9063299,Cake,12.0,3.0,12.0,Digital Wallet,In-store,2023-06-15,2023-06
TXN_4343391,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-06-01,2023-06
TXN_6877186,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-12-05,2023-12
TXN_9818498,Smoothie,12.0,4.0,12.0,Credit Card,Takeaway,2023-09-01,2023-09
TXN_9155044,Sandwich,12.0,4.0,12.0,Credit Card,In-store,2023-02-28,2023-02
TXN_5625110,Salad,15.0,5.0,15.0,Digital Wallet,Takeaway,2023-11-07,2023-11
TXN_8085790,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-10-27,2023-10
TXN_6047742,Smoothie,20.0,4.0,20.0,Digital Wallet,In-store,2023-12-11,2023-12
TXN_5086795,Salad,5.0,5.0,5.0,Cash,In-store,2023-04-29,2023-04
TXN_1943186,Salad,10.0,5.0,10.0,Cash,In-store,2023-12-16,2023-12
TXN_3851247,Cake,3.0,3.0,3.0,Credit Card,In-store,2023-11-23,2023-11
TXN_5683213,Smoothie,8.0,4.0,8.0,Credit Card,In-store,2023-10-30,2023-10
TXN_2570829,Juice,3.0,3.0,3.0,Cash,Takeaway,2023-03-31,2023-03
TXN_5190685,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-11-12,2023-11
TXN_5137315,Salad,25.0,5.0,25.0,Credit Card,In-store,2023-01-05,2023-01
TXN_9203396,Coffee,10.0,2.0,10.0,Digital Wallet,In-store,2023-01-08,2023-01
TXN_6391414,Smoothie,16.0,4.0,16.0,Cash,In-store,2023-05-08,2023-05
TXN_2613440,Juice,9.0,3.0,9.0,Credit Card,In-store,2023-04-15,2023-04
TXN_2666340,Cake,6.0,3.0,6.0,Cash,Takeaway,2023-09-29,2023-09
TXN_6539480,Cake,15.0,3.0,15.0,Cash,Takeaway,2023-08-25,2023-08
TXN_8157817,Tea,3.0,1.5,3.0,Credit Card,Takeaway,2023-08-30,2023-08
TXN_7620529,Sandwich,8.0,4.0,8.0,Cash,In-store,2023-08-08,2023-08
TXN_1491670,Juice,15.0,3.0,15.0,Credit Card,Takeaway,2023-06-28,2023-06
TXN_2366464,Juice,3.0,3.0,3.0,Cash,Takeaway,2023-06-05,2023-06
TXN_7994275,Smoothie,12.0,4.0,12.0,Credit Card,In-store,2023-09-18,2023-09
TXN_6034920,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-09-09,2023-09
TXN_4673812,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-05-01,2023-05
TXN_6543620,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-04-08,2023-04
TXN_1605048,Cake,12.0,3.0,12.0,Cash,Takeaway,2023-03-16,2023-03
TXN_2401829,Smoothie,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-07,2023-02
TXN_5438111,Smoothie,12.0,4.0,12.0,Cash,In-store,2023-01-06,2023-01
TXN_5793057,Sandwich,12.0,4.0,12.0,Credit Card,In-store,2023-02-25,2023-02
TXN_1660757,Cake,12.0,3.0,12.0,Digital Wallet,Takeaway,2023-11-08,2023-11
TXN_1469462,Cake,3.0,3.0,3.0,Credit Card,Takeaway,2023-09-05,2023-09
TXN_3711712,Salad,25.0,5.0,25.0,Digital Wallet,In-store,2023-08-20,2023-08
TXN_1268480,Salad,25.0,5.0,25.0,Cash,In-store,2023-04-18,2023-04
TXN_4869107,Smoothie,12.0,4.0,12.0,Digital Wallet,In-store,2023-01-30,2023-01
TXN_3088330,Tea,7.5,1.5,7.5,Digital Wallet,In-store,2023-12-08,2023-12
TXN_7650834,Salad,10.0,5.0,10.0,Cash,Takeaway,2023-10-29,2023-10
TXN_4107857,Tea,1.5,1.5,1.5,Credit Card,Takeaway,2023-01-29,2023-01
TXN_4635037,Juice,3.0,3.0,3.0,Digital Wallet,In-store,2023-05-17,2023-05
TXN_9103776,Tea,6.0,1.5,6.0,Credit Card,In-store,2023-05-03,2023-05
TXN_7538221,Cake,15.0,3.0,15.0,Credit Card,Takeaway,2023-03-31,2023-03
TXN_8807333,Sandwich,20.0,4.0,20.0,Digital Wallet,In-store,2023-03-18,2023-03
TXN_8006056,Juice,12.0,3.0,12.0,Credit Card,Takeaway,2023-12-19,2023-12
TXN_6022618,Smoothie,4.0,4.0,4.0,Digital Wallet,In-store,2023-12-18,2023-12
TXN_1665810,Sandwich,20.0,4.0,20.0,Digital Wallet,In-store,2023-02-26,2023-02
TXN_1399696,Cake,15.0,3.0,15.0,Cash,In-store,2023-04-08,2023-04
TXN_9154381,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-04-21,2023-04
TXN_8361813,Cookie,3.0,1.0,3.0,Cash,In-store,2023-08-01,2023-08
TXN_4754346,Juice,12.0,3.0,12.0,Credit Card,In-store,2023-08-31,2023-08
TXN_4939667,Salad,5.0,5.0,5.0,Cash,Takeaway,2023-01-23,2023-01
TXN_7126803,Sandwich,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-05-24,2023-05
TXN_5086063,Juice,9.0,3.0,9.0,Digital Wallet,Takeaway,2023-09-28,2023-09
TXN_6854151,Sandwich,12.0,4.0,12.0,Credit Card,In-store,2023-02-07,2023-02
TXN_8133627,Cake,15.0,3.0,15.0,Cash,In-store,2023-08-15,2023-08
TXN_3658211,Cake,12.0,3.0,12.0,Cash,Takeaway,2023-04-02,2023-04
TXN_5117140,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-08-17,2023-08
TXN_4036747,Smoothie,4.0,4.0,4.0,Cash,Takeaway,2023-05-27,2023-05
TXN_3488590,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-12-28,2023-12
TXN_9720549,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-07-30,2023-07
TXN_5901182,Sandwich,20.0,4.0,20.0,Digital Wallet,In-store,2023-07-15,2023-07
TXN_1923984,Cake,6.0,3.0,6.0,Credit Card,Takeaway,2023-08-31,2023-08
TXN_7278248,Salad,25.0,5.0,25.0,Cash,Takeaway,2023-10-23,2023-10
TXN_1315847,Cake,3.0,3.0,3.0,Digital Wallet,In-store,2023-06-19,2023-06
TXN_1464150,Coffee,10.0,2.0,10.0,Cash,Takeaway,2023-02-14,2023-02
TXN_1746001,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-03-15,2023-03
TXN_1775278,Juice,12.0,3.0,12.0,Credit Card,Takeaway,2023-02-22,2023-02
TXN_1411473,Coffee,6.0,2.0,6.0,Credit Card,In-store,2023-01-04,2023-01
TXN_3397978,Smoothie,20.0,4.0,20.0,Digital Wallet,In-store,2023-08-01,2023-08
TXN_8568597,Juice,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-04-03,2023-04
TXN_3643348,Sandwich,16.0,4.0,16.0,Digital Wallet,In-store,2023-09-06,2023-09
TXN_1244509,Smoothie,12.0,4.0,12.0,Credit Card,In-store,2023-02-21,2023-02
TXN_9917989,Smoothie,16.0,4.0,16.0,Digital Wallet,Takeaway,2023-10-20,2023-10
TXN_4168628,Tea,6.0,1.5,6.0,Digital Wallet,In-store,2023-04-27,2023-04
TXN_1765281,Smoothie,12.0,4.0,12.0,Credit Card,In-store,2023-01-28,2023-01
TXN_8571235,Cake,3.0,3.0,3.0,Cash,Takeaway,2023-03-01,2023-03
TXN_2611683,Cake,9.0,3.0,9.0,Digital Wallet,In-store,2023-04-11,2023-04
TXN_4271744,Juice,9.0,3.0,9.0,Digital Wallet,Takeaway,2023-06-19,2023-06
TXN_5153086,Tea,4.5,1.5,4.5,Cash,In-store,2023-06-27,2023-06
TXN_3435509,Sandwich,4.0,4.0,4.0,Cash,Takeaway,2023-08-19,2023-08
TXN_8771574,Coffee,6.0,2.0,6.0,Digital Wallet,Takeaway,2023-05-03,2023-05
TXN_6177161,Tea,7.5,1.5,7.5,Credit Card,In-store,2023-04-01,2023-04
TXN_4476151,Juice,12.0,3.0,12.0,Credit Card,In-store,2023-02-15,2023-02
TXN_6557174,Salad,20.0,5.0,20.0,Credit Card,In-store,2023-08-20,2023-08
TXN_5089516,Smoothie,8.0,4.0,8.0,Credit Card,In-store,2023-11-04,2023-11
TXN_5915706,Tea,1.5,1.5,1.5,Cash,In-store,2023-08-18,2023-08
TXN_1870303,Coffee,8.0,2.0,8.0,Digital Wallet,In-store,2023-05-05,2023-05
TXN_7766134,Tea,1.5,1.5,1.5,Credit Card,Takeaway,2023-01-05,2023-01
TXN_2617257,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-08-20,2023-08
TXN_6179169,Sandwich,8.0,4.0,8.0,Cash,In-store,2023-10-21,2023-10
TXN_3364751,Coffee,4.0,2.0,4.0,Digital Wallet,Takeaway,2023-04-12,2023-04
TXN_1097334,Coffee,4.0,2.0,4.0,Credit Card,Takeaway,2023-03-21,2023-03
TXN_6887407,Cake,9.0,3.0,9.0,Cash,In-store,2023-09-15,2023-09
TXN_6425991,Salad,5.0,5.0,5.0,Credit Card,Takeaway,2023-08-06,2023-08
TXN_6040882,Cookie,1.0,1.0,1.0,Cash,In-store,2023-06-06,2023-06
TXN_7921799,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-09-14,2023-09
TXN_7272630,Tea,6.0,1.5,6.0,Cash,Takeaway,2023-03-24,2023-03
TXN_9894745,Tea,3.0,1.5,3.0,Cash,Takeaway,2023-08-28,2023-08
TXN_1244299,Sandwich,8.0,4.0,8.0,Cash,Takeaway,2023-07-18,2023-07
TXN_5965095,Salad,20.0,5.0,20.0,Digital Wallet,In-store,2023-06-16,2023-06
TXN_7911650,Juice,6.0,3.0,6.0,Cash,Takeaway,2023-03-13,2023-03
TXN_9031518,Sandwich,20.0,4.0,20.0,Credit Card,In-store,2023-01-13,2023-01
TXN_9291130,Cookie,5.0,1.0,5.0,Cash,In-store,2023-05-11,2023-05
TXN_7068406,Juice,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-01-26,2023-01
TXN_5380220,Coffee,8.0,2.0,8.0,Credit Card,In-store,2023-10-18,2023-10
TXN_7208533,Tea,1.5,1.5,1.5,Cash,In-store,2023-05-15,2023-05
TXN_2727347,Cake,15.0,3.0,15.0,Cash,Takeaway,2023-01-20,2023-01
TXN_3651337,Smoothie,16.0,4.0,16.0,Cash,In-store,2023-10-25,2023-10
TXN_4740892,Cake,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-19,2023-11
TXN_3390882,Sandwich,12.0,4.0,12.0,Credit Card,In-store,2023-07-03,2023-07
TXN_1872692,Salad,25.0,5.0,25.0,Cash,In-store,2023-08-09,2023-08
TXN_1372492,Salad,20.0,5.0,20.0,Cash,Takeaway,2023-03-28,2023-03
TXN_5732615,Coffee,4.0,2.0,4.0,Cash,Takeaway,2023-12-05,2023-12
TXN_4986514,Tea,4.5,1.5,4.5,Credit Card,In-store,2023-06-06,2023-06
TXN_1050083,Cake,15.0,3.0,15.0,Credit Card,Takeaway,2023-06-28,2023-06
TXN_8241724,Smoothie,4.0,4.0,4.0,Credit Card,Takeaway,2023-05-14,2023-05
TXN_1425215,Juice,3.0,3.0,3.0,Cash,Takeaway,2023-03-13,2023-03
TXN_2363378,Coffee,10.0,2.0,10.0,Cash,Takeaway,2023-04-23,2023-04
TXN_8999576,Cake,15.0,3.0,15.0,Digital Wallet,Takeaway,2023-04-09,2023-04
TXN_5513984,Tea,1.5,1.5,1.5,Credit Card,In-store,2023-09-13,2023-09
TXN_5346493,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-04-08,2023-04
TXN_6219634,Salad,5.0,5.0,5.0,Cash,Takeaway,2023-09-11,2023-09
TXN_3539062,Salad,10.0,5.0,10.0,Digital Wallet,In-store,2023-10-04,2023-10
TXN_2134911,Tea,7.5,1.5,7.5,Digital Wallet,In-store,2023-10-07,2023-10
TXN_6991430,Cookie,5.0,1.0,5.0,Cash,In-store,2023-05-31,2023-05
TXN_5470598,Cake,9.0,3.0,9.0,Digital Wallet,In-store,2023-03-14,2023-03
TXN_3186333,Cookie,5.0,1.0,5.0,Cash,In-store,2023-08-19,2023-08
TXN_6506895,Cake,15.0,3.0,15.0,Credit Card,In-store,2023-08-10,2023-08
TXN_2917211,Smoothie,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-11-19,2023-11
TXN_7116936,Coffee,10.0,2.0,10.0,Credit Card,Takeaway,2023-05-19,2023-05
TXN_4209748,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-10-24,2023-10
TXN_7054849,Cake,12.0,3.0,12.0,Cash,Takeaway,2023-06-16,2023-06
TXN_2892693,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-03-02,2023-03
TXN_6037144,Tea,4.5,1.5,4.5,Cash,Takeaway,2023-09-02,2023-09
TXN_3494014,Cake,3.0,3.0,3.0,Credit Card,In-store,2023-06-09,2023-06
TXN_1503903,Tea,1.5,1.5,1.5,Cash,Takeaway,2023-03-20,2023-03
TXN_1260517,Smoothie,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-04-17,2023-04
TXN_8490157,Salad,10.0,5.0,10.0,Credit Card,In-store,2023-09-06,2023-09
TXN_7878395,Salad,15.0,5.0,15.0,Credit Card,In-store,2023-05-26,2023-05
TXN_4090464,Sandwich,20.0,4.0,20.0,Cash,Takeaway,2023-01-16,2023-01
TXN_2172301,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-04-06,2023-04
TXN_3680192,Salad,20.0,5.0,20.0,Digital Wallet,Takeaway,2023-05-20,2023-05
TXN_9268974,Sandwich,8.0,4.0,8.0,Digital Wallet,Takeaway,2023-10-29,2023-10
TXN_7435796,Coffee,4.0,2.0,4.0,Cash,In-store,2023-11-03,2023-11
TXN_7294526,Smoothie,20.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-02,2023-12
TXN_5618976,Coffee,4.0,2.0,4.0,Cash,Takeaway,2023-12-05,2023-12
TXN_3964398,Cake,12.0,3.0,12.0,Credit Card,Takeaway,2023-10-20,2023-10
TXN_3419352,Salad,15.0,5.0,15.0,Digital Wallet,In-store,2023-10-22,2023-10
TXN_6202631,Tea,3.0,1.5,3.0,Digital Wallet,Takeaway,2023-07-29,2023-07
TXN_4726531,Salad,25.0,5.0,25.0,Cash,Takeaway,2023-09-09,2023-09
TXN_8377812,Tea,3.0,1.5,3.0,Digital Wallet,In-store,2023-03-27,2023-03
TXN_2163150,Salad,5.0,5.0,5.0,Cash,In-store,2023-08-25,2023-08
TXN_2371464,Smoothie,16.0,4.0,16.0,Cash,In-store,2023-09-20,2023-09
TXN_5276842,Coffee,4.0,2.0,4.0,Digital Wallet,Takeaway,2023-06-26,2023-06
TXN_1367003,Salad,25.0,5.0,25.0,Cash,In-store,2023-11-10,2023-11
TXN_3466686,Smoothie,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-09-03,2023-09
TXN_6064301,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-07-12,2023-07
TXN_5005674,Salad,20.0,5.0,20.0,Credit Card,In-store,2023-10-03,2023-10
TXN_1714471,Juice,12.0,3.0,12.0,Cash,Takeaway,2023-08-17,2023-08
TXN_1064565,Juice,12.0,3.0,12.0,Digital Wallet,In-store,2023-03-14,2023-03
TXN_9104545,Juice,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-19,2023-03
TXN_2108125,Coffee,2.0,2.0,2.0,Credit Card,In-store,2023-10-06,2023-10
TXN_8743849,Juice,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-05-04,2023-05
TXN_6234070,Smoothie,8.0,4.0,8.0,Credit Card,Takeaway,2023-01-31,2023-01
TXN_7637178,Coffee,6.0,2.0,6.0,Digital Wallet,Takeaway,2023-05-26,2023-05
TXN_1281536,Smoothie,20.0,4.0,20.0,Digital Wallet,In-store,2023-03-19,2023-03
TXN_8736069,Tea,7.5,1.5,7.5,Cash,Takeaway,2023-07-06,2023-07
TXN_9281710,Juice,9.0,3.0,9.0,Credit Card,In-store,2023-08-05,2023-08
TXN_3596270,Coffee,8.0,2.0,8.0,Credit Card,Takeaway,2023-05-05,2023-05
TXN_9131337,Sandwich,16.0,4.0,16.0,Credit Card,Takeaway,2023-05-24,2023-05
TXN_2278015,Tea,3.0,1.5,3.0,Digital Wallet,In-store,2023-04-10,2023-04
TXN_7860054,Tea,7.5,1.5,7.5,Credit Card,In-store,2023-02-07,2023-02
TXN_8304399,Tea,3.0,1.5,3.0,Cash,In-store,2023-06-08,2023-06
TXN_4565233,Salad,15.0,5.0,15.0,Credit Card,In-store,2023-11-16,2023-11
TXN_6898341,Tea,3.0,1.5,3.0,Credit Card,In-store,2023-08-21,2023-08
TXN_7322436,Sandwich,12.0,4.0,12.0,Digital Wallet,In-store,2023-06-29,2023-06
TXN_1733916,Sandwich,16.0,4.0,16.0,Digital Wallet,In-store,2023-01-12,2023-01
TXN_7023753,Coffee,10.0,2.0,10.0,Credit Card,Takeaway,2023-05-16,2023-05
TXN_6309570,Smoothie,4.0,4.0,4.0,Digital Wallet,In-store,2023-09-26,2023-09
TXN_3499910,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-09-29,2023-09
TXN_8620426,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-11-28,2023-11
TXN_2037742,Cake,12.0,3.0,12.0,Digital Wallet,In-store,2023-11-14,2023-11
TXN_7013527,Salad,10.0,5.0,10.0,Credit Card,In-store,2023-05-18,2023-05
TXN_2798420,Tea,7.5,1.5,7.5,Digital Wallet,Takeaway,2023-03-17,2023-03
TXN_5506907,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-12-08,2023-12
TXN_5353468,Tea,3.0,1.5,3.0,Credit Card,In-store,2023-11-30,2023-11
TXN_7485712,Sandwich,16.0,4.0,16.0,Cash,In-store,2023-04-15,2023-04
TXN_9810868,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-10-05,2023-10
TXN_4722816,Salad,20.0,5.0,20.0,Cash,In-store,2023-10-19,2023-10
TXN_7814690,Smoothie,4.0,4.0,4.0,Credit Card,Takeaway,2023-05-10,2023-05
TXN_6083650,Coffee,4.0,2.0,4.0,Digital Wallet,Takeaway,2023-07-01,2023-07
TXN_8342990,Tea,1.5,1.5,1.5,Digital Wallet,Takeaway,2023-04-23,2023-04
TXN_4407959,Tea,1.5,1.5,1.5,Digital Wallet,Takeaway,2023-01-28,2023-01
TXN_3422759,Salad,25.0,5.0,25.0,Credit Card,Takeaway,2023-02-19,2023-02
TXN_8164332,Tea,6.0,1.5,6.0,Cash,Takeaway,2023-04-22,2023-04
TXN_3166181,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-05-21,2023-05
TXN_5173881,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-01-29,2023-01
TXN_9612877,Smoothie,4.0,4.0,4.0,Cash,In-store,2023-03-07,2023-03
TXN_4296204,Salad,25.0,5.0,25.0,Digital Wallet,In-store,2023-11-28,2023-11
TXN_7180164,Sandwich,20.0,4.0,20.0,Cash,Takeaway,2023-01-05,2023-01
TXN_6478978,Juice,9.0,3.0,9.0,Credit Card,Takeaway,2023-10-27,2023-10
TXN_4897182,Cake,9.0,3.0,9.0,Cash,Takeaway,2023-11-26,2023-11
TXN_7630750,Juice,6.0,3.0,6.0,Digital Wallet,In-store,2023-03-16,2023-03
TXN_1269252,Cake,3.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-18,2023-07
TXN_3193212,Cake,3.0,3.0,3.0,Cash,In-store,2023-11-23,2023-11
TXN_2370338,Cake,12.0,3.0,12.0,Credit Card,Takeaway,2023-10-30,2023-10
TXN_8628848,Juice,3.0,3.0,3.0,Credit Card,In-store,2023-01-29,2023-01
TXN_5275315,Smoothie,8.0,4.0,8.0,Digital Wallet,In-store,2023-01-19,2023-01
TXN_8124663,Sandwich,8.0,4.0,8.0,Credit Card,Takeaway,2023-10-15,2023-10
TXN_3209184,Salad,20.0,5.0,20.0,Cash,Takeaway,2023-03-19,2023-03
TXN_6717074,Tea,4.5,1.5,4.5,Digital Wallet,Takeaway,2023-06-12,2023-06
TXN_2902289,Tea,7.5,1.5,7.5,Credit Card,In-store,2023-12-16,2023-12
TXN_9231214,Tea,6.0,1.5,6.0,Digital Wallet,Takeaway,2023-05-24,2023-05
TXN_2005789,Juice,9.0,3.0,9.0,Credit Card,Takeaway,2023-03-13,2023-03
TXN_6739950,Salad,20.0,5.0,20.0,Credit Card,In-store,2023-03-04,2023-03
TXN_9134335,Cake,9.0,3.0,9.0,Digital Wallet,Takeaway,2023-01-30,2023-01
TXN_6652858,Salad,25.0,5.0,25.0,Credit Card,In-store,2023-09-13,2023-09
TXN_5932892,Juice,12.0,3.0,12.0,Digital Wallet,In-store,2023-11-19,2023-11
TXN_7466586,Salad,20.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-02,2023-04
TXN_4207981,Smoothie,4.0,4.0,4.0,Digital Wallet,In-store,2023-03-17,2023-03
TXN_1165779,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-06-30,2023-06
TXN_4607933,Smoothie,8.0,4.0,8.0,Credit Card,In-store,2023-09-22,2023-09
TXN_2324227,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-06-07,2023-06
TXN_2452819,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-07-31,2023-07
TXN_6732494,Coffee,4.0,2.0,4.0,Credit Card,Takeaway,2023-03-18,2023-03
TXN_5458161,Sandwich,4.0,4.0,4.0,Digital Wallet,Takeaway,2023-07-19,2023-07
TXN_5747094,Juice,6.0,3.0,6.0,Digital Wallet,Takeaway,2023-05-11,2023-05
TXN_9782087,Sandwich,16.0,4.0,16.0,Credit Card,In-store,2023-07-27,2023-07
TXN_5824950,Coffee,2.0,2.0,2.0,Credit Card,In-store,2023-12-06,2023-12
TXN_6682782,Cookie,5.0,1.0,5.0,Cash,In-store,2023-12-15,2023-12
TXN_3206293,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-05-04,2023-05
TXN_2859077,Smoothie,12.0,4.0,12.0,Digital Wallet,Takeaway,2023-01-31,2023-01
TXN_8066306,Cake,15.0,3.0,15.0,Digital Wallet,Takeaway,2023-01-07,2023-01
TXN_5224275,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-12-17,2023-12
TXN_3842567,Salad,5.0,5.0,5.0,Credit Card,In-store,2023-03-13,2023-03
TXN_6602557,Cake,12.0,3.0,12.0,Cash,Takeaway,2023-02-06,2023-02
